Timestamp,time_zone_offset,Demand (MW),Network Group Name,Nominal Voltage,Firm Capacity,Capacity Overload,MWh,10,2515
2025-01-01T13:00:00+00:00,0,10.582,Monktonhall,HV,10,-0.582,-0.291,,
2025-01-01T13:30:00+00:00,0,10.669,Monktonhall,HV,10,-0.669,-0.3345,,
2025-01-01T14:00:00+00:00,0,10.51,Monktonhall,HV,10,-0.51,-0.255,,
2025-01-01T14:30:00+00:00,0,10.437,Monktonhall,HV,10,-0.437,-0.2185,,
2025-01-01T15:00:00+00:00,0,10.467,Monktonhall,HV,10,-0.467,-0.2335,,
2025-01-01T15:30:00+00:00,0,10.498,Monktonhall,HV,10,-0.498,-0.249,,
2025-01-01T16:00:00+00:00,0,10.628,Monktonhall,HV,10,-0.628,-0.314,,
2025-01-01T16:30:00+00:00,0,10.881,Monktonhall,HV,10,-0.881,-0.4405,,
2025-01-01T17:00:00+00:00,0,11.335,Monktonhall,HV,10,-1.335,-0.6675,,
2025-01-01T17:30:00+00:00,0,11.578,Monktonhall,HV,10,-1.578,-0.789,,
2025-01-01T18:00:00+00:00,0,11.552,Monktonhall,HV,10,-1.552,-0.776,,
2025-01-01T18:30:00+00:00,0,10.978,Monktonhall,HV,10,-0.978,-0.489,,
2025-01-01T19:00:00+00:00,0,10.799,Monktonhall,HV,10,-0.799,-0.3995,,
2025-01-01T19:30:00+00:00,0,10.397,Monktonhall,HV,10,-0.397,-0.1985,,
2025-01-01T20:00:00+00:00,0,10.118,Monktonhall,HV,10,-0.118,-0.059,,
2025-01-01T20:30:00+00:00,0,9.872,Monktonhall,HV,10,0,0,,
2025-01-01T21:00:00+00:00,0,9.451,Monktonhall,HV,10,0,0,,
2025-01-01T21:30:00+00:00,0,9.392,Monktonhall,HV,10,0,0,,
2025-01-01T22:00:00+00:00,0,8.844,Monktonhall,HV,10,0,0,,
2025-01-01T22:30:00+00:00,0,8.585,Monktonhall,HV,10,0,0,,
2025-01-01T23:00:00+00:00,0,8.251,Monktonhall,HV,10,0,0,,
2025-01-01T23:30:00+00:00,0,8.02,Monktonhall,HV,10,0,0,,
2025-01-02T00:00:00+00:00,0,7.763,Monktonhall,HV,10,0,0,,
2025-01-02T00:30:00+00:00,0,7.76,Monktonhall,HV,10,0,0,,
2025-01-02T01:00:00+00:00,0,7.558,Monktonhall,HV,10,0,0,,
2025-01-02T01:30:00+00:00,0,7.399,Monktonhall,HV,10,0,0,,
2025-01-02T02:00:00+00:00,0,7.31,Monktonhall,HV,10,0,0,,
2025-01-02T02:30:00+00:00,0,6.955,Monktonhall,HV,10,0,0,,
2025-01-02T03:00:00+00:00,0,6.866,Monktonhall,HV,10,0,0,,
2024-08-14T05:30:00+01:00,1,4.649,Monktonhall,HV,10,0,0,,
2024-08-14T06:00:00+01:00,1,4.584,Monktonhall,HV,10,0,0,,
2024-08-14T06:30:00+01:00,1,4.594,Monktonhall,HV,10,0,0,,
2024-08-14T07:00:00+01:00,1,4.725,Monktonhall,HV,10,0,0,,
2024-08-14T07:30:00+01:00,1,5.385,Monktonhall,HV,10,0,0,,
2024-08-14T08:00:00+01:00,1,5.806,Monktonhall,HV,10,0,0,,
2024-08-14T08:30:00+01:00,1,6.788,Monktonhall,HV,10,0,0,,
2024-08-14T09:00:00+01:00,1,7.034,Monktonhall,HV,10,0,0,,
2024-08-14T09:30:00+01:00,1,8.023,Monktonhall,HV,10,0,0,,
2024-08-14T10:00:00+01:00,1,7.982,Monktonhall,HV,10,0,0,,
2024-08-14T10:30:00+01:00,1,8.187,Monktonhall,HV,10,0,0,,
2024-08-14T11:00:00+01:00,1,8.284,Monktonhall,HV,10,0,0,,
2024-08-14T11:30:00+01:00,1,8.284,Monktonhall,HV,10,0,0,,
2024-08-14T12:00:00+01:00,1,8.172,Monktonhall,HV,10,0,0,,
2024-08-14T12:30:00+01:00,1,8.381,Monktonhall,HV,10,0,0,,
2024-08-14T13:00:00+01:00,1,8.083,Monktonhall,HV,10,0,0,,
2024-08-14T13:30:00+01:00,1,8.07,Monktonhall,HV,10,0,0,,
2024-08-14T14:00:00+01:00,1,7.962,Monktonhall,HV,10,0,0,,
2024-08-14T14:30:00+01:00,1,7.954,Monktonhall,HV,10,0,0,,
2024-08-14T15:00:00+01:00,1,7.852,Monktonhall,HV,10,0,0,,
2024-08-14T15:30:00+01:00,1,7.852,Monktonhall,HV,10,0,0,,
2024-08-14T16:00:00+01:00,1,7.711,Monktonhall,HV,10,0,0,,
2024-08-14T16:30:00+01:00,1,7.587,Monktonhall,HV,10,0,0,,
2024-08-14T17:00:00+01:00,1,7.704,Monktonhall,HV,10,0,0,,
2024-08-14T17:30:00+01:00,1,8.118,Monktonhall,HV,10,0,0,,
2024-08-14T18:00:00+01:00,1,8.296,Monktonhall,HV,10,0,0,,
2024-08-14T18:30:00+01:00,1,9.031,Monktonhall,HV,10,0,0,,
2024-08-14T19:00:00+01:00,1,8.98,Monktonhall,HV,10,0,0,,
2024-08-14T19:30:00+01:00,1,9.099,Monktonhall,HV,10,0,0,,
2024-08-14T20:00:00+01:00,1,8.932,Monktonhall,HV,10,0,0,,
2024-08-14T20:30:00+01:00,1,8.671,Monktonhall,HV,10,0,0,,
2024-08-14T21:00:00+01:00,1,8.702,Monktonhall,HV,10,0,0,,
2024-08-14T21:30:00+01:00,1,8.663,Monktonhall,HV,10,0,0,,
2024-08-14T22:00:00+01:00,1,8.402,Monktonhall,HV,10,0,0,,
2024-08-14T22:30:00+01:00,1,8.457,Monktonhall,HV,10,0,0,,
2024-08-14T23:00:00+01:00,1,8.228,Monktonhall,HV,10,0,0,,
2024-08-14T23:30:00+01:00,1,7.27,Monktonhall,HV,10,0,0,,
2024-08-15T00:00:00+01:00,1,6.899,Monktonhall,HV,10,0,0,,
2024-08-15T00:30:00+01:00,1,6.27,Monktonhall,HV,10,0,0,,
2024-08-15T01:00:00+01:00,1,6.023,Monktonhall,HV,10,0,0,,
2024-08-15T01:30:00+01:00,1,5.488,Monktonhall,HV,10,0,0,,
2024-08-15T02:00:00+01:00,1,5.35,Monktonhall,HV,10,0,0,,
2024-08-15T02:30:00+01:00,1,5.168,Monktonhall,HV,10,0,0,,
2024-08-15T03:00:00+01:00,1,5.168,Monktonhall,HV,10,0,0,,
2024-08-15T03:30:00+01:00,1,4.849,Monktonhall,HV,10,0,0,,
2024-08-15T04:00:00+01:00,1,4.737,Monktonhall,HV,10,0,0,,
2024-08-15T04:30:00+01:00,1,4.773,Monktonhall,HV,10,0,0,,
2024-08-15T05:00:00+01:00,1,4.826,Monktonhall,HV,10,0,0,,
2024-05-05T05:30:00+01:00,1,4.986,Monktonhall,HV,10,0,0,,
2024-05-05T06:00:00+01:00,1,4.879,Monktonhall,HV,10,0,0,,
2024-05-05T06:30:00+01:00,1,4.9,Monktonhall,HV,10,0,0,,
2024-05-05T07:00:00+01:00,1,4.954,Monktonhall,HV,10,0,0,,
2024-05-05T07:30:00+01:00,1,5.002,Monktonhall,HV,10,0,0,,
2024-05-05T08:00:00+01:00,1,5.208,Monktonhall,HV,10,0,0,,
2024-05-05T08:30:00+01:00,1,5.208,Monktonhall,HV,10,0,0,,
2024-05-05T09:00:00+01:00,1,5.775,Monktonhall,HV,10,0,0,,
2024-05-05T09:30:00+01:00,1,6.328,Monktonhall,HV,10,0,0,,
2024-05-05T10:00:00+01:00,1,6.925,Monktonhall,HV,10,0,0,,
2024-05-05T10:30:00+01:00,1,6.925,Monktonhall,HV,10,0,0,,
2024-05-05T11:00:00+01:00,1,7.674,Monktonhall,HV,10,0,0,,
2024-05-05T11:30:00+01:00,1,7.993,Monktonhall,HV,10,0,0,,
2024-05-05T12:00:00+01:00,1,8.008,Monktonhall,HV,10,0,0,,
2024-05-05T12:30:00+01:00,1,8.443,Monktonhall,HV,10,0,0,,
2024-05-05T13:00:00+01:00,1,8.471,Monktonhall,HV,10,0,0,,
2024-05-05T13:30:00+01:00,1,8.737,Monktonhall,HV,10,0,0,,
2024-05-05T14:00:00+01:00,1,8.64,Monktonhall,HV,10,0,0,,
2024-05-05T14:30:00+01:00,1,8.657,Monktonhall,HV,10,0,0,,
2024-05-05T15:00:00+01:00,1,8.462,Monktonhall,HV,10,0,0,,
2024-05-05T15:30:00+01:00,1,8.031,Monktonhall,HV,10,0,0,,
2024-05-05T16:00:00+01:00,1,7.922,Monktonhall,HV,10,0,0,,
2024-05-05T16:30:00+01:00,1,7.969,Monktonhall,HV,10,0,0,,
2024-05-05T17:00:00+01:00,1,7.794,Monktonhall,HV,10,0,0,,
2024-05-05T17:30:00+01:00,1,8.114,Monktonhall,HV,10,0,0,,
2024-05-05T18:00:00+01:00,1,8.44,Monktonhall,HV,10,0,0,,
2024-05-05T18:30:00+01:00,1,8.468,Monktonhall,HV,10,0,0,,
2024-05-05T19:00:00+01:00,1,8.818,Monktonhall,HV,10,0,0,,
2024-05-05T19:30:00+01:00,1,8.774,Monktonhall,HV,10,0,0,,
2024-05-05T20:00:00+01:00,1,8.757,Monktonhall,HV,10,0,0,,
2024-05-05T20:30:00+01:00,1,8.63,Monktonhall,HV,10,0,0,,
2024-05-05T21:00:00+01:00,1,8.63,Monktonhall,HV,10,0,0,,
2024-05-05T21:30:00+01:00,1,8.421,Monktonhall,HV,10,0,0,,
2024-05-05T22:00:00+01:00,1,8.027,Monktonhall,HV,10,0,0,,
2024-05-05T22:30:00+01:00,1,7.867,Monktonhall,HV,10,0,0,,
2024-05-05T23:00:00+01:00,1,7.598,Monktonhall,HV,10,0,0,,
2024-05-05T23:30:00+01:00,1,7.413,Monktonhall,HV,10,0,0,,
2024-05-06T00:00:00+01:00,1,6.631,Monktonhall,HV,10,0,0,,
2024-05-06T00:30:00+01:00,1,6.355,Monktonhall,HV,10,0,0,,
2024-05-06T01:00:00+01:00,1,6.045,Monktonhall,HV,10,0,0,,
2024-05-06T01:30:00+01:00,1,5.918,Monktonhall,HV,10,0,0,,
2024-05-06T02:00:00+01:00,1,5.855,Monktonhall,HV,10,0,0,,
2024-05-06T02:30:00+01:00,1,5.672,Monktonhall,HV,10,0,0,,
2024-05-06T03:00:00+01:00,1,5.422,Monktonhall,HV,10,0,0,,
2024-05-06T03:30:00+01:00,1,5.345,Monktonhall,HV,10,0,0,,
2024-05-06T04:00:00+01:00,1,5.006,Monktonhall,HV,10,0,0,,
2024-05-06T04:30:00+01:00,1,5.017,Monktonhall,HV,10,0,0,,
2024-05-06T05:00:00+01:00,1,0,Monktonhall,HV,10,0,0,,
2024-04-07T05:30:00+01:00,1,5.632,Monktonhall,HV,10,0,0,,
2024-04-07T06:00:00+01:00,1,5.593,Monktonhall,HV,10,0,0,,
2024-04-07T06:30:00+01:00,1,5.638,Monktonhall,HV,10,0,0,,
2024-04-07T07:00:00+01:00,1,5.704,Monktonhall,HV,10,0,0,,
2024-04-07T07:30:00+01:00,1,5.801,Monktonhall,HV,10,0,0,,
2024-04-07T08:00:00+01:00,1,5.805,Monktonhall,HV,10,0,0,,
2024-04-07T08:30:00+01:00,1,6.096,Monktonhall,HV,10,0,0,,
2024-04-07T09:00:00+01:00,1,6.375,Monktonhall,HV,10,0,0,,
2024-04-07T09:30:00+01:00,1,6.648,Monktonhall,HV,10,0,0,,
2024-04-07T10:00:00+01:00,1,6.762,Monktonhall,HV,10,0,0,,
2024-04-07T10:30:00+01:00,1,7.342,Monktonhall,HV,10,0,0,,
2024-04-07T11:00:00+01:00,1,7.669,Monktonhall,HV,10,0,0,,
2024-04-07T11:30:00+01:00,1,8.07,Monktonhall,HV,10,0,0,,
2024-04-07T12:00:00+01:00,1,8.129,Monktonhall,HV,10,0,0,,
2024-04-07T12:30:00+01:00,1,8.252,Monktonhall,HV,10,0,0,,
2024-04-07T13:00:00+01:00,1,8.447,Monktonhall,HV,10,0,0,,
2024-04-07T13:30:00+01:00,1,8.38,Monktonhall,HV,10,0,0,,
2024-04-07T14:00:00+01:00,1,8.102,Monktonhall,HV,10,0,0,,
2024-04-07T14:30:00+01:00,1,8.038,Monktonhall,HV,10,0,0,,
2024-04-07T15:00:00+01:00,1,7.855,Monktonhall,HV,10,0,0,,
2024-04-07T15:30:00+01:00,1,7.798,Monktonhall,HV,10,0,0,,
2024-04-07T16:00:00+01:00,1,7.753,Monktonhall,HV,10,0,0,,
2024-04-07T16:30:00+01:00,1,7.913,Monktonhall,HV,10,0,0,,
2024-04-07T17:00:00+01:00,1,7.804,Monktonhall,HV,10,0,0,,
2024-04-07T17:30:00+01:00,1,8.101,Monktonhall,HV,10,0,0,,
2024-04-07T18:00:00+01:00,1,8.823,Monktonhall,HV,10,0,0,,
2024-04-07T18:30:00+01:00,1,8.972,Monktonhall,HV,10,0,0,,
2024-04-07T19:00:00+01:00,1,9.286,Monktonhall,HV,10,0,0,,
2024-04-07T19:30:00+01:00,1,9.171,Monktonhall,HV,10,0,0,,
2024-04-07T20:00:00+01:00,1,9.101,Monktonhall,HV,10,0,0,,
2024-04-07T20:30:00+01:00,1,9.145,Monktonhall,HV,10,0,0,,
2024-04-07T21:00:00+01:00,1,9.175,Monktonhall,HV,10,0,0,,
2024-04-07T21:30:00+01:00,1,9.175,Monktonhall,HV,10,0,0,,
2024-04-07T22:00:00+01:00,1,9.104,Monktonhall,HV,10,0,0,,
2024-04-07T22:30:00+01:00,1,8.848,Monktonhall,HV,10,0,0,,
2024-04-07T23:00:00+01:00,1,8.148,Monktonhall,HV,10,0,0,,
2024-04-07T23:30:00+01:00,1,7.9,Monktonhall,HV,10,0,0,,
2024-04-08T00:00:00+01:00,1,7.158,Monktonhall,HV,10,0,0,,
2024-04-08T00:30:00+01:00,1,6.739,Monktonhall,HV,10,0,0,,
2024-04-08T01:00:00+01:00,1,6.514,Monktonhall,HV,10,0,0,,
2024-04-08T01:30:00+01:00,1,6.26,Monktonhall,HV,10,0,0,,
2024-04-08T02:00:00+01:00,1,6.489,Monktonhall,HV,10,0,0,,
2024-04-08T02:30:00+01:00,1,6.489,Monktonhall,HV,10,0,0,,
2024-04-08T03:00:00+01:00,1,6.106,Monktonhall,HV,10,0,0,,
2024-04-08T03:30:00+01:00,1,6.037,Monktonhall,HV,10,0,0,,
2024-04-08T04:00:00+01:00,1,5.766,Monktonhall,HV,10,0,0,,
2024-04-08T04:30:00+01:00,1,5.656,Monktonhall,HV,10,0,0,,
2024-04-08T05:00:00+01:00,1,5.686,Monktonhall,HV,10,0,0,,
2025-04-16T01:00:00+01:00,1,6.631,Monktonhall,HV,10,0,0,,
2025-04-16T01:30:00+01:00,1,6.661,Monktonhall,HV,10,0,0,,
2025-04-16T02:00:00+01:00,1,6.364,Monktonhall,HV,10,0,0,,
2025-04-16T02:30:00+01:00,1,6.196,Monktonhall,HV,10,0,0,,
2025-04-16T03:00:00+01:00,1,6.046,Monktonhall,HV,10,0,0,,
2025-04-16T03:30:00+01:00,1,5.869,Monktonhall,HV,10,0,0,,
2025-04-16T04:00:00+01:00,1,5.897,Monktonhall,HV,10,0,0,,
2025-04-16T04:30:00+01:00,1,5.818,Monktonhall,HV,10,0,0,,
2025-04-16T05:00:00+01:00,1,5.848,Monktonhall,HV,10,0,0,,
2025-04-16T05:30:00+01:00,1,5.848,Monktonhall,HV,10,0,0,,
2025-04-16T06:00:00+01:00,1,5.646,Monktonhall,HV,10,0,0,,
2025-04-16T06:30:00+01:00,1,5.751,Monktonhall,HV,10,0,0,,
2025-04-16T07:00:00+01:00,1,5.923,Monktonhall,HV,10,0,0,,
2025-04-16T07:30:00+01:00,1,6.286,Monktonhall,HV,10,0,0,,
2025-04-16T08:00:00+01:00,1,6.927,Monktonhall,HV,10,0,0,,
2025-04-16T08:30:00+01:00,1,7.341,Monktonhall,HV,10,0,0,,
2025-04-16T09:00:00+01:00,1,8.052,Monktonhall,HV,10,0,0,,
2025-04-16T09:30:00+01:00,1,8.905,Monktonhall,HV,10,0,0,,
2025-04-16T10:00:00+01:00,1,9.61,Monktonhall,HV,10,0,0,,
2025-04-16T10:30:00+01:00,1,9.804,Monktonhall,HV,10,0,0,,
2025-04-16T11:00:00+01:00,1,9.859,Monktonhall,HV,10,0,0,,
2025-04-16T11:30:00+01:00,1,9.86,Monktonhall,HV,10,0,0,,
2025-04-16T12:00:00+01:00,1,10.312,Monktonhall,HV,10,-0.312,-0.156,,
2025-04-16T12:30:00+01:00,1,10.356,Monktonhall,HV,10,-0.356,-0.178,,
2025-04-16T13:00:00+01:00,1,10.649,Monktonhall,HV,10,-0.649,-0.3245,,
2025-04-16T13:30:00+01:00,1,10.649,Monktonhall,HV,10,-0.649,-0.3245,,
2025-04-16T14:00:00+01:00,1,10.914,Monktonhall,HV,10,-0.914,-0.457,,
2025-04-16T14:30:00+01:00,1,11.043,Monktonhall,HV,10,-1.043,-0.5215,,
2025-04-16T15:00:00+01:00,1,11.163,Monktonhall,HV,10,-1.163,-0.5815,,
2025-04-16T15:30:00+01:00,1,5.445,Monktonhall,HV,10,0,0,,
2025-04-16T16:00:00+01:00,1,10.415,Monktonhall,HV,10,-0.415,-0.2075,,
2025-04-16T16:30:00+01:00,1,10.453,Monktonhall,HV,10,-0.453,-0.2265,,
2025-04-16T17:00:00+01:00,1,10.445,Monktonhall,HV,10,-0.445,-0.2225,,
2025-04-16T17:30:00+01:00,1,10.775,Monktonhall,HV,10,-0.775,-0.3875,,
2025-04-16T18:00:00+01:00,1,10.747,Monktonhall,HV,10,-0.747,-0.3735,,
2025-04-16T18:30:00+01:00,1,11.337,Monktonhall,HV,10,-1.337,-0.6685,,
2025-04-16T19:00:00+01:00,1,11.325,Monktonhall,HV,10,-1.325,-0.6625,,
2025-04-16T19:30:00+01:00,1,11.352,Monktonhall,HV,10,-1.352,-0.676,,
2025-04-16T20:00:00+01:00,1,11.122,Monktonhall,HV,10,-1.122,-0.561,,
2025-04-16T20:30:00+01:00,1,11.031,Monktonhall,HV,10,-1.031,-0.5155,,
2025-04-16T21:00:00+01:00,1,10.524,Monktonhall,HV,10,-0.524,-0.262,,
2025-04-16T21:30:00+01:00,1,10.476,Monktonhall,HV,10,-0.476,-0.238,,
2025-04-16T22:00:00+01:00,1,10.463,Monktonhall,HV,10,-0.463,-0.2315,,
2025-04-16T22:30:00+01:00,1,9.9,Monktonhall,HV,10,0,0,,
2025-04-16T23:00:00+01:00,1,9.096,Monktonhall,HV,10,0,0,,
2025-04-16T23:30:00+01:00,1,8.24,Monktonhall,HV,10,0,0,,
2025-04-17T00:00:00+01:00,1,7.735,Monktonhall,HV,10,0,0,,
2025-04-17T00:30:00+01:00,1,7.161,Monktonhall,HV,10,0,0,,
2025-04-17T01:00:00+01:00,1,7.161,Monktonhall,HV,10,0,0,,
2025-04-17T01:30:00+01:00,1,6.985,Monktonhall,HV,10,0,0,,
2025-04-17T02:00:00+01:00,1,6.63,Monktonhall,HV,10,0,0,,
2025-04-17T02:30:00+01:00,1,6.581,Monktonhall,HV,10,0,0,,
2025-04-17T03:00:00+01:00,1,6.286,Monktonhall,HV,10,0,0,,
2025-04-17T03:30:00+01:00,1,6.264,Monktonhall,HV,10,0,0,,
2025-04-17T04:00:00+01:00,1,6.264,Monktonhall,HV,10,0,0,,
2024-10-04T05:30:00+01:00,1,8.1,Monktonhall,HV,10,0,0,,
2024-10-04T06:00:00+01:00,1,8.011,Monktonhall,HV,10,0,0,,
2024-10-04T06:30:00+01:00,1,8.151,Monktonhall,HV,10,0,0,,
2024-10-04T07:00:00+01:00,1,8.363,Monktonhall,HV,10,0,0,,
2024-10-04T07:30:00+01:00,1,8.893,Monktonhall,HV,10,0,0,,
2024-10-04T08:00:00+01:00,1,9.414,Monktonhall,HV,10,0,0,,
2024-10-04T08:30:00+01:00,1,10.092,Monktonhall,HV,10,-0.092,-0.046,,
2024-10-04T09:00:00+01:00,1,10.432,Monktonhall,HV,10,-0.432,-0.216,,
2024-10-04T09:30:00+01:00,1,10.72,Monktonhall,HV,10,-0.72,-0.36,,
2024-10-04T10:00:00+01:00,1,10.72,Monktonhall,HV,10,-0.72,-0.36,,
2024-10-04T10:30:00+01:00,1,10.928,Monktonhall,HV,10,-0.928,-0.464,,
2024-10-04T11:00:00+01:00,1,10.672,Monktonhall,HV,10,-0.672,-0.336,,
2024-10-04T11:30:00+01:00,1,10.921,Monktonhall,HV,10,-0.921,-0.4605,,
2024-10-04T12:00:00+01:00,1,10.912,Monktonhall,HV,10,-0.912,-0.456,,
2024-10-04T12:30:00+01:00,1,10.591,Monktonhall,HV,10,-0.591,-0.2955,,
2024-10-04T13:00:00+01:00,1,10.743,Monktonhall,HV,10,-0.743,-0.3715,,
2024-10-04T13:30:00+01:00,1,6.524,Monktonhall,HV,10,0,0,,
2024-10-04T14:00:00+01:00,1,6.524,Monktonhall,HV,10,0,0,,
2024-10-04T14:30:00+01:00,1,7.737,Monktonhall,HV,10,0,0,,
2024-10-04T15:00:00+01:00,1,6.411,Monktonhall,HV,10,0,0,,
2024-10-04T15:30:00+01:00,1,6.065,Monktonhall,HV,10,0,0,,
2024-10-04T16:00:00+01:00,1,6.067,Monktonhall,HV,10,0,0,,
2024-10-04T16:30:00+01:00,1,9.242,Monktonhall,HV,10,0,0,,
2024-10-04T17:00:00+01:00,1,9.379,Monktonhall,HV,10,0,0,,
2024-10-04T17:30:00+01:00,1,9.613,Monktonhall,HV,10,0,0,,
2024-10-04T18:00:00+01:00,1,9.87,Monktonhall,HV,10,0,0,,
2024-10-04T18:30:00+01:00,1,9.901,Monktonhall,HV,10,0,0,,
2024-10-04T19:00:00+01:00,1,10.398,Monktonhall,HV,10,-0.398,-0.199,,
2024-10-04T19:30:00+01:00,1,10.058,Monktonhall,HV,10,-0.058,-0.029,,
2024-10-04T20:00:00+01:00,1,10.119,Monktonhall,HV,10,-0.119,-0.0595,,
2024-10-04T20:30:00+01:00,1,9.936,Monktonhall,HV,10,0,0,,
2024-10-04T21:00:00+01:00,1,9.487,Monktonhall,HV,10,0,0,,
2024-10-04T21:30:00+01:00,1,9.22,Monktonhall,HV,10,0,0,,
2024-10-04T22:00:00+01:00,1,8.8,Monktonhall,HV,10,0,0,,
2024-10-04T22:30:00+01:00,1,8.557,Monktonhall,HV,10,0,0,,
2024-10-04T23:00:00+01:00,1,7.991,Monktonhall,HV,10,0,0,,
2024-10-04T23:30:00+01:00,1,7.449,Monktonhall,HV,10,0,0,,
2024-10-05T00:00:00+01:00,1,7.04,Monktonhall,HV,10,0,0,,
2024-10-05T00:30:00+01:00,1,6.684,Monktonhall,HV,10,0,0,,
2024-10-05T01:00:00+01:00,1,6.281,Monktonhall,HV,10,0,0,,
2024-10-05T01:30:00+01:00,1,5.937,Monktonhall,HV,10,0,0,,
2024-10-05T02:00:00+01:00,1,5.896,Monktonhall,HV,10,0,0,,
2024-10-05T02:30:00+01:00,1,5.78,Monktonhall,HV,10,0,0,,
2024-10-05T03:00:00+01:00,1,5.597,Monktonhall,HV,10,0,0,,
2024-10-05T03:30:00+01:00,1,5.524,Monktonhall,HV,10,0,0,,
2024-10-05T04:00:00+01:00,1,5.202,Monktonhall,HV,10,0,0,,
2024-10-05T04:30:00+01:00,1,5.014,Monktonhall,HV,10,0,0,,
2024-10-05T05:00:00+01:00,1,5.059,Monktonhall,HV,10,0,0,,
2024-07-09T05:30:00+01:00,1,4.683,Monktonhall,HV,10,0,0,,
2024-07-09T06:00:00+01:00,1,4.617,Monktonhall,HV,10,0,0,,
2024-07-09T06:30:00+01:00,1,4.547,Monktonhall,HV,10,0,0,,
2024-07-09T07:00:00+01:00,1,4.72,Monktonhall,HV,10,0,0,,
2024-07-09T07:30:00+01:00,1,5.155,Monktonhall,HV,10,0,0,,
2024-07-09T08:00:00+01:00,1,5.575,Monktonhall,HV,10,0,0,,
2024-07-09T08:30:00+01:00,1,6.119,Monktonhall,HV,10,0,0,,
2024-07-09T09:00:00+01:00,1,6.693,Monktonhall,HV,10,0,0,,
2024-07-09T09:30:00+01:00,1,7.204,Monktonhall,HV,10,0,0,,
2024-07-09T10:00:00+01:00,1,7.534,Monktonhall,HV,10,0,0,,
2024-07-09T10:30:00+01:00,1,7.606,Monktonhall,HV,10,0,0,,
2024-07-09T11:00:00+01:00,1,8.049,Monktonhall,HV,10,0,0,,
2024-07-09T11:30:00+01:00,1,7.972,Monktonhall,HV,10,0,0,,
2024-07-09T12:00:00+01:00,1,8.113,Monktonhall,HV,10,0,0,,
2024-07-09T12:30:00+01:00,1,8.029,Monktonhall,HV,10,0,0,,
2024-07-09T13:00:00+01:00,1,8.038,Monktonhall,HV,10,0,0,,
2024-07-09T13:30:00+01:00,1,8.113,Monktonhall,HV,10,0,0,,
2024-07-09T14:00:00+01:00,1,8.224,Monktonhall,HV,10,0,0,,
2024-07-09T14:30:00+01:00,1,8.333,Monktonhall,HV,10,0,0,,
2024-07-09T15:00:00+01:00,1,8.332,Monktonhall,HV,10,0,0,,
2024-07-09T15:30:00+01:00,1,8.357,Monktonhall,HV,10,0,0,,
2024-07-09T16:00:00+01:00,1,8.357,Monktonhall,HV,10,0,0,,
2024-07-09T16:30:00+01:00,1,8.439,Monktonhall,HV,10,0,0,,
2024-07-09T17:00:00+01:00,1,8.472,Monktonhall,HV,10,0,0,,
2024-07-09T17:30:00+01:00,1,8.661,Monktonhall,HV,10,0,0,,
2024-07-09T18:00:00+01:00,1,8.96,Monktonhall,HV,10,0,0,,
2024-07-09T18:30:00+01:00,1,9.461,Monktonhall,HV,10,0,0,,
2024-07-09T19:00:00+01:00,1,9.712,Monktonhall,HV,10,0,0,,
2024-07-09T19:30:00+01:00,1,9.703,Monktonhall,HV,10,0,0,,
2024-07-09T20:00:00+01:00,1,9.628,Monktonhall,HV,10,0,0,,
2024-07-09T20:30:00+01:00,1,9.377,Monktonhall,HV,10,0,0,,
2024-07-09T21:00:00+01:00,1,9.118,Monktonhall,HV,10,0,0,,
2024-07-09T21:30:00+01:00,1,8.95,Monktonhall,HV,10,0,0,,
2024-07-09T22:00:00+01:00,1,8.612,Monktonhall,HV,10,0,0,,
2024-07-09T22:30:00+01:00,1,8.381,Monktonhall,HV,10,0,0,,
2024-07-09T23:00:00+01:00,1,7.872,Monktonhall,HV,10,0,0,,
2024-07-09T23:30:00+01:00,1,7.213,Monktonhall,HV,10,0,0,,
2024-07-10T00:00:00+01:00,1,6.93,Monktonhall,HV,10,0,0,,
2024-07-10T00:30:00+01:00,1,6.416,Monktonhall,HV,10,0,0,,
2024-07-10T01:00:00+01:00,1,6.146,Monktonhall,HV,10,0,0,,
2024-07-10T01:30:00+01:00,1,6.044,Monktonhall,HV,10,0,0,,
2024-07-10T02:00:00+01:00,1,5.622,Monktonhall,HV,10,0,0,,
2024-07-10T02:30:00+01:00,1,5.335,Monktonhall,HV,10,0,0,,
2024-07-10T03:00:00+01:00,1,5.236,Monktonhall,HV,10,0,0,,
2024-07-10T03:30:00+01:00,1,5.236,Monktonhall,HV,10,0,0,,
2024-07-10T04:00:00+01:00,1,4.999,Monktonhall,HV,10,0,0,,
2024-07-10T04:30:00+01:00,1,4.87,Monktonhall,HV,10,0,0,,
2024-07-10T05:00:00+01:00,1,0,Monktonhall,HV,10,0,0,,
2024-09-06T05:30:00+01:00,1,4.84,Monktonhall,HV,10,0,0,,
2024-09-06T06:00:00+01:00,1,4.846,Monktonhall,HV,10,0,0,,
2024-09-06T06:30:00+01:00,1,4.993,Monktonhall,HV,10,0,0,,
2024-09-06T07:00:00+01:00,1,5.301,Monktonhall,HV,10,0,0,,
2024-09-06T07:30:00+01:00,1,5.629,Monktonhall,HV,10,0,0,,
2024-09-06T08:00:00+01:00,1,6.214,Monktonhall,HV,10,0,0,,
2024-09-06T08:30:00+01:00,1,6.963,Monktonhall,HV,10,0,0,,
2024-09-06T09:00:00+01:00,1,7.776,Monktonhall,HV,10,0,0,,
